work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,weekly_hours,age,gender,job_title_grouped
2023,SE,FT,Data Scientist,297300,USD,297300,US,remote,US,M,41.51838230531645,39,Male,Data Scientist
2023,SE,FT,Data Scientist,198200,USD,198200,US,remote,US,M,41.526899443050446,43,Male,Data Scientist
2023,SE,FT,Data Engineer,202000,USD,202000,US,remote,US,M,41.694674782631495,41,Male,Data Engineer
2023,SE,FT,Data Engineer,135000,USD,135000,US,remote,US,M,44.29445720099364,30,Male,Data Engineer
2023,SE,FT,Data Scientist,110000,USD,110000,US,remote,US,M,47.24714355426311,44,Male,Data Scientist
2023,SE,FT,Data Scientist,84000,USD,84000,US,remote,US,M,40.58033398581495,41,Female,Data Scientist
2023,MI,FT,Machine Learning Engineer,219000,USD,219000,US,hybrid,US,L,44.383719782523166,31,Male,Machine Learning Engineer
2023,SE,FT,Applied Scientist,230000,USD,230000,US,remote,US,M,38.275907937614406,43,Male,Other
2023,SE,FT,Applied Scientist,196000,USD,196000,US,remote,US,M,55.11293627909666,40,Male,Other
2023,SE,FT,BI Developer,140000,USD,140000,US,remote,US,M,49.89158833983243,36,Male,Other
2023,SE,FT,BI Developer,110000,USD,110000,US,remote,US,M,38.028050660057566,40,Male,Other
2023,MI,FT,Data Analyst,150000,USD,150000,US,f2f,US,M,46.33383216167544,31,Male,Data Analyst
2023,MI,FT,Data Analyst,100000,USD,100000,US,f2f,US,M,46.83655496942603,26,Male,Data Analyst
2023,SE,FT,Data Engineer,160000,USD,160000,US,f2f,US,M,52.42501383414192,39,Male,Data Engineer
2023,SE,FT,Data Engineer,110000,USD,110000,US,f2f,US,M,41.08857482130226,31,Male,Data Engineer
2023,SE,FT,Data Scientist,185900,USD,185900,US,f2f,US,M,44.339832734252944,39,Male,Data Scientist
2023,SE,FT,Data Scientist,129300,USD,129300,US,f2f,US,M,49.02494746088588,40,Male,Data Scientist
2023,SE,FT,Applied Scientist,126100,USD,126100,US,f2f,US,L,43.684140853668325,44,Male,Other
2023,SE,FT,Applied Scientist,72000,USD,72000,US,f2f,US,L,47.92506401655844,40,Male,Other
2023,SE,FT,Data Engineer,170000,USD,170000,US,remote,US,M,37.7279235420344,44,Male,Data Engineer
2023,SE,FT,Data Engineer,150000,USD,150000,US,remote,US,M,38.839307076171956,48,Male,Data Engineer
2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,remote,US,M,48.20886679803792,31,Male,Machine Learning Engineer
2023,MI,FT,Machine Learning Engineer,140000,USD,140000,US,remote,US,M,37.81654562728003,25,Male,Machine Learning Engineer
2023,SE,FT,Data Analyst,240500,USD,240500,US,f2f,US,M,46.672023335039896,47,Male,Data Analyst
2023,SE,FT,Data Analyst,137500,USD,137500,US,f2f,US,M,49.87186735864403,39,Male,Data Analyst
2023,MI,FT,Data Scientist,187500,USD,187500,US,f2f,US,M,43.27512101523564,26,Male,Data Scientist
2023,MI,FT,Data Scientist,165000,USD,165000,US,f2f,US,M,43.7735374387139,34,Male,Data Scientist
2023,MI,FT,Machine Learning Research Engineer,60000,GBP,72914,GB,f2f,GB,L,39.35411497227263,28,Female,Other
2022,EN,PT,Data Analyst,24000,EUR,25216,ES,remote,US,L,45.08273372358627,20,Female,Data Analyst
2023,SE,FT,Research Scientist,210000,USD,210000,US,f2f,US,M,45.31980495405145,31,Male,Other
2023,SE,FT,Research Scientist,165750,USD,165750,US,f2f,US,M,51.43861349607643,40,Male,Other
2023,SE,FT,Machine Learning Scientist,225000,USD,225000,US,remote,US,M,39.40516263983594,46,Male,Other
2023,SE,FT,Machine Learning Scientist,165750,USD,165750,US,remote,US,M,37.53249808660975,40,Male,Other
2023,MI,FT,Machine Learning Engineer,89700,GBP,109006,GB,f2f,GB,M,39.518611646357996,38,Male,Machine Learning Engineer
2023,MI,FT,Machine Learning Engineer,55250,GBP,67141,GB,f2f,GB,M,38.617216223241336,33,Female,Machine Learning Engineer
2023,SE,FT,Data Scientist,135000,USD,135000,US,remote,US,M,51.50911839772187,40,Male,Data Scientist
2023,SE,FT,Data Scientist,115000,USD,115000,US,remote,US,M,39.9209225539991,37,Male,Data Scientist
2023,SE,FT,NLP Engineer,275000,USD,275000,US,f2f,US,M,35.42874660500429,39,Male,Other
2023,SE,FT,NLP Engineer,175000,USD,175000,US,f2f,US,M,38.42374727115384,45,Male,Other
2023,SE,FT,Data Scientist,170000,USD,170000,US,remote,US,M,39.08622613762711,42,Male,Data Scientist
2023,SE,FT,Data Scientist,140000,USD,140000,US,remote,US,M,52.51322737228083,33,Male,Data Scientist
2023,SE,FT,Data Engineer,175308,USD,175308,US,f2f,US,M,41.59763123664253,37,Male,Data Engineer
2023,SE,FT,Data Engineer,100706,USD,100706,US,f2f,US,M,42.922761827048205,39,Male,Data Engineer
2023,SE,FT,NLP Engineer,235000,USD,235000,US,f2f,US,M,40.77497508184809,45,Male,Other
2023,SE,FT,NLP Engineer,135000,USD,135000,US,f2f,US,M,43.33509423723938,33,Male,Other
2023,SE,FT,Data Engineer,310000,USD,310000,US,f2f,US,M,33.62080944109686,38,Male,Data Engineer
2023,SE,FT,Data Engineer,229000,USD,229000,US,f2f,US,M,44.61645252367735,43,Male,Data Engineer
2023,SE,FT,ML Engineer,289076,USD,289076,US,f2f,US,M,38.065303447567906,38,Male,Other
2023,SE,FT,ML Engineer,202353,USD,202353,US,f2f,US,M,48.747507194867055,39,Male,Other
2023,SE,FT,Data Engineer,65000,EUR,69751,PT,f2f,PT,M,59.15574650658235,50,Female,Data Engineer
2023,SE,FT,Data Engineer,35000,EUR,37558,PT,f2f,PT,M,48.79536325207661,45,Female,Data Engineer
2023,MI,FT,Research Engineer,120000,USD,120000,US,remote,US,M,43.12418570183936,31,Male,Other
2023,MI,FT,Research Engineer,100000,USD,100000,US,remote,US,M,40.061291457639825,32,Male,Other
2023,SE,FT,Data Engineer,226700,USD,226700,US,f2f,US,M,37.790308425557875,34,Male,Data Engineer
2023,SE,FT,Data Engineer,133300,USD,133300,US,f2f,US,M,43.34514103233939,36,Male,Data Engineer
2023,SE,FT,Data Analyst,125000,USD,125000,US,f2f,US,M,50.851353915175274,38,Male,Data Analyst
2023,SE,FT,Data Analyst,85000,USD,85000,US,f2f,US,M,37.83383239334535,27,Female,Data Analyst
2023,SE,FT,Data Analyst,130000,USD,130000,US,remote,US,M,43.39524867795597,32,Male,Data Analyst
2023,SE,FT,Data Analyst,80000,USD,80000,US,remote,US,M,37.61579708586936,48,Male,Data Analyst
2023,MI,FT,Data Engineer,120000,USD,120000,US,f2f,US,M,48.870339385504174,27,Male,Data Engineer
2023,MI,FT,Data Engineer,100000,USD,100000,US,f2f,US,M,36.21616867673873,24,Male,Data Engineer
2021,SE,FT,Data Scientist,4000000,INR,54094,IN,remote,IN,L,35.80621822627579,41,Male,Data Scientist
2022,MI,FT,Business Data Analyst,1440000,INR,18314,IN,hybrid,IN,L,37.18472575190072,25,Female,Other
2023,SE,FT,Data Engineer,231250,USD,231250,US,remote,US,M,46.98846538732799,38,Male,Data Engineer
2023,SE,FT,Data Engineer,138750,USD,138750,US,remote,US,M,45.32118085761718,50,Male,Data Engineer
2023,SE,FT,Data Engineer,199000,USD,199000,US,f2f,US,M,44.665445302229045,31,Male,Data Engineer
2023,SE,FT,Data Engineer,162000,USD,162000,US,f2f,US,M,44.955655135194526,37,Male,Data Engineer
2023,EN,FT,Data Engineer,160000,USD,160000,US,f2f,US,M,36.90123241336616,19,Male,Data Engineer
2023,EN,FT,Data Engineer,135000,USD,135000,US,f2f,US,M,45.839190151822365,16,Male,Data Engineer
2022,EN,FT,Data Scientist,100000,USD,100000,US,remote,US,M,48.72162691624924,21,Male,Data Scientist
2023,SE,FT,Research Scientist,200000,USD,200000,US,f2f,US,M,48.061385407934274,44,Male,Other
2023,SE,FT,Research Scientist,150000,USD,150000,US,f2f,US,M,39.57494386185094,44,Male,Other
2023,EN,FT,Research Engineer,160000,USD,160000,US,f2f,US,M,55.3239361121086,19,Male,Other
2023,EN,FT,Research Engineer,120000,USD,120000,US,f2f,US,M,45.22544513877556,24,Male,Other
2023,SE,FT,Research Scientist,250000,USD,250000,US,f2f,US,M,34.743198899849155,39,Male,Other
2023,SE,FT,Research Scientist,200000,USD,200000,US,f2f,US,M,44.41562990226791,47,Male,Other
2023,EN,FT,Deep Learning Engineer,150000,USD,150000,US,f2f,US,M,51.52508866319581,23,Male,Other
2023,EN,FT,Deep Learning Engineer,120000,USD,120000,US,f2f,US,M,36.568058148680734,20,Male,Other
2023,SE,FT,Research Engineer,150000,USD,150000,US,f2f,US,M,45.242179008058734,35,Male,Other
2023,SE,FT,Research Engineer,100000,USD,100000,US,f2f,US,M,36.96017627031701,38,Male,Other
2022,SE,FT,Data Analytics Manager,133000,USD,133000,NL,f2f,NL,L,34.27194571230718,47,Male,Other
2023,SE,FT,Data Scientist,272550,USD,272550,US,f2f,US,M,43.88826933486891,43,Male,Data Scientist
2023,SE,FT,Data Scientist,198200,USD,198200,US,f2f,US,M,48.2485308839635,40,Male,Data Scientist
2023,SE,FT,Data Scientist,182000,USD,182000,US,f2f,US,M,43.86425842078275,35,Male,Data Scientist
2023,SE,FT,Data Scientist,140000,USD,140000,US,f2f,US,M,45.0543531202677,37,Male,Data Scientist
2023,SE,FT,Data Engineer,200000,USD,200000,US,f2f,US,M,46.733620002580416,45,Male,Data Engineer
2023,SE,FT,Data Engineer,160000,USD,160000,US,f2f,US,M,28.985606659264793,34,Male,Data Engineer
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,f2f,US,M,55.14116012377755,32,Male,Machine Learning Engineer
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,f2f,US,M,35.18751703134345,27,Male,Machine Learning Engineer
2023,MI,FT,Data Scientist,120000,USD,120000,US,f2f,US,M,42.12188836136296,30,Male,Data Scientist
2023,MI,FT,Data Scientist,105000,USD,105000,US,f2f,US,M,41.571793370906946,31,Male,Data Scientist
2023,SE,FT,Data Engineer,187500,USD,187500,US,remote,US,M,44.06561725286632,39,Male,Data Engineer
2023,SE,FT,Data Engineer,175000,USD,175000,US,remote,US,M,45.23470393970679,47,Male,Data Engineer
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,f2f,US,M,51.93760159953234,45,Male,Machine Learning Engineer
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,f2f,US,M,41.51948697221531,41,Male,Machine Learning Engineer
2023,SE,FT,Data Analyst,155000,USD,155000,US,remote,US,M,45.30530889084194,42,Male,Data Analyst
2023,SE,FT,Data Analyst,64000,USD,64000,US,remote,US,M,41.873160392017276,36,Female,Data Analyst
2023,SE,FT,Computer Vision Engineer,235000,USD,235000,US,f2f,US,M,45.97200893166573,49,Male,Other
2023,SE,FT,Computer Vision Engineer,185000,USD,185000,US,f2f,US,M,51.57978590202082,46,Male,Other
2023,SE,FT,Data Architect,174500,USD,174500,US,f2f,US,M,42.9851487063245,36,Male,Other
2023,SE,FT,Data Architect,113000,USD,113000,US,f2f,US,M,53.10068746818433,41,Male,Other
2023,SE,FT,Data Scientist,143100,USD,143100,CA,f2f,CA,M,50.752968704593044,37,Male,Data Scientist
2023,SE,FT,Data Scientist,113000,USD,113000,CA,f2f,CA,M,47.2614366566996,45,Male,Data Scientist
2023,SE,FT,Applied Scientist,184000,USD,184000,US,remote,US,M,49.66681740838142,51,Male,Other
2023,SE,FT,Applied Scientist,142000,USD,142000,US,remote,US,M,41.5260172766193,46,Male,Other
2023,SE,FT,Data Scientist,140000,USD,140000,US,f2f,US,M,45.393006240461446,38,Male,Data Scientist
2023,SE,FT,Data Scientist,120000,USD,120000,US,f2f,US,M,52.81819543852651,44,Male,Data Scientist
2023,SE,FT,Data Architect,174500,USD,174500,US,f2f,US,M,43.22751290856062,37,Male,Other
2023,SE,FT,Data Architect,113000,USD,113000,US,f2f,US,M,39.56477009495994,34,Male,Other
2023,SE,FT,Data Scientist,180560,USD,180560,US,f2f,US,M,51.59341686607682,39,Male,Data Scientist
2023,SE,FT,Data Scientist,115440,USD,115440,US,f2f,US,M,44.09935745018318,43,Male,Data Scientist
2023,SE,FT,Data Scientist,140000,USD,140000,US,f2f,US,M,44.31032499048338,45,Male,Data Scientist
2023,SE,FT,Data Scientist,120000,USD,120000,US,f2f,US,M,49.04290099897179,45,Male,Data Scientist
2023,SE,FT,Research Scientist,248100,USD,248100,US,f2f,US,M,45.83729951400889,37,Male,Other
2023,SE,FT,Research Scientist,145900,USD,145900,US,f2f,US,M,46.56056162497913,43,Male,Other
2023,SE,FT,Data Scientist,120000,USD,120000,CA,f2f,CA,M,48.63362578536113,40,Male,Data Scientist
2023,SE,FT,Data Scientist,110000,USD,110000,CA,f2f,CA,M,49.005277201937425,35,Male,Data Scientist
2023,SE,FT,Data Engineer,291500,USD,291500,US,f2f,US,M,51.473064022426286,37,Male,Data Engineer
2023,SE,FT,Data Engineer,180000,USD,180000,US,f2f,US,M,43.85552811270454,37,Male,Data Engineer
2023,MI,FT,Machine Learning Engineer,62000,GBP,75344,GB,remote,GB,M,37.497083482796235,33,Male,Machine Learning Engineer
2023,MI,FT,Machine Learning Engineer,52000,GBP,63192,GB,remote,GB,M,37.98169986279676,22,Female,Machine Learning Engineer
2023,SE,FT,Data Engineer,161800,USD,161800,US,f2f,US,M,47.35630037525197,38,Male,Data Engineer
2023,SE,FT,Data Engineer,141600,USD,141600,US,f2f,US,M,53.87811159829576,42,Male,Data Engineer
2023,MI,FT,Machine Learning Engineer,48000,GBP,58331,GB,remote,GB,M,40.39390901459682,30,Female,Machine Learning Engineer
2023,MI,FT,Machine Learning Engineer,38000,GBP,46178,GB,remote,GB,M,38.81890365739058,36,Female,Machine Learning Engineer
2023,SE,FT,Data Engineer,166000,USD,166000,US,remote,US,M,39.53426497100719,47,Male,Data Engineer
2023,SE,FT,Data Engineer,128000,USD,128000,US,remote,US,M,45.809878784387884,43,Male,Data Engineer
2023,SE,FT,Data Architect,170000,USD,170000,US,remote,US,M,30.946786829487003,40,Male,Other
2023,SE,FT,Data Architect,110000,USD,110000,US,remote,US,M,45.946907890877824,38,Male,Other
2023,SE,FT,Data Engineer,160000,USD,160000,US,remote,US,M,45.74100450581737,38,Male,Data Engineer
2023,SE,FT,Data Engineer,75000,USD,75000,US,remote,US,M,41.78982642438428,30,Female,Data Engineer
2023,SE,FT,Data Engineer,236000,USD,236000,US,remote,US,M,37.02031905470995,42,Male,Data Engineer
2023,SE,FT,Data Engineer,182000,USD,182000,US,remote,US,M,40.65290971463185,33,Male,Data Engineer
2022,MI,FT,Data Analyst,1125000,INR,14307,IN,remote,IN,L,45.34439999306136,26,Female,Data Analyst
2022,EN,FT,Data Scientist,130000,USD,130000,US,f2f,US,M,50.95425528126658,18,Male,Data Scientist
2023,MI,FT,Data Analyst,150000,USD,150000,US,f2f,US,M,44.894869359824774,28,Male,Data Analyst
2023,MI,FT,Data Analyst,100000,USD,100000,US,f2f,US,M,41.811696139881136,29,Male,Data Analyst
2023,SE,FT,Machine Learning Engineer,261500,USD,261500,US,f2f,US,L,43.73741827604941,37,Male,Machine Learning Engineer
2023,SE,FT,Machine Learning Engineer,134500,USD,134500,US,f2f,US,L,52.326998529934876,43,Male,Machine Learning Engineer
2022,MI,FT,Data Scientist,1100000,INR,13989,IN,remote,IN,L,35.31754822032107,29,Female,Data Scientist
2023,MI,FT,Data Scientist,130000,USD,130000,US,f2f,US,M,42.66710561825757,34,Male,Data Scientist
2023,MI,FT,Data Scientist,90000,USD,90000,US,f2f,US,M,41.39105986575779,31,Male,Data Scientist
2023,EN,FT,Data Engineer,160000,USD,160000,US,f2f,US,M,49.06304122032612,18,Male,Data Engineer
2023,EN,FT,Data Engineer,135000,USD,135000,US,f2f,US,M,47.90000858428725,20,Male,Data Engineer
2022,SE,FT,Manager Data Management,125000,USD,125000,US,remote,US,L,29.89787821438648,46,Male,Other
2022,SE,FT,Data Engineer,175000,USD,175000,US,f2f,US,M,39.07853121453817,29,Male,Data Engineer
2022,SE,FT,Data Engineer,155000,USD,155000,US,f2f,US,M,56.12347001351694,35,Male,Data Engineer
2022,SE,FT,Data Engineer,153600,USD,153600,US,f2f,US,M,35.96874619858148,49,Male,Data Engineer
2022,SE,FT,Data Engineer,106800,USD,106800,US,f2f,US,M,39.40331999725437,45,Male,Data Engineer
2022,SE,FT,Data Scientist,150000,USD,150000,US,f2f,US,M,38.88346385095832,37,Male,Data Scientist
2022,SE,FT,Data Scientist,140000,USD,140000,US,f2f,US,M,50.938025188905385,41,Male,Data Scientist
2022,SE,FT,Data Science Consultant,122000,USD,122000,US,f2f,US,M,39.89010796568798,44,Male,Other
2022,SE,FT,Data Science Consultant,94500,USD,94500,US,f2f,US,M,42.01843988922077,36,Male,Other
2022,SE,FT,Data Engineer,170000,USD,170000,US,f2f,US,M,42.662444337894634,35,Male,Data Engineer
2022,SE,FT,Data Engineer,130000,USD,130000,US,f2f,US,M,41.165954844812454,39,Male,Data Engineer
2022,SE,FT,Data Science Consultant,145000,USD,145000,US,f2f,US,M,38.808379758404016,34,Male,Other
2022,SE,FT,Data Science Consultant,128000,USD,128000,US,f2f,US,M,35.09757706584699,45,Male,Other
2022,SE,FT,Data Engineer,145000,USD,145000,US,f2f,US,M,47.14885470103241,47,Male,Data Engineer
2022,SE,FT,Data Engineer,100000,USD,100000,US,f2f,US,M,37.16467384569468,44,Male,Data Engineer
2022,SE,FT,Data Engineer,175000,USD,175000,US,f2f,US,M,38.07447442452603,43,Male,Data Engineer
2022,SE,FT,Data Engineer,120000,USD,120000,US,f2f,US,M,42.04830424100898,41,Male,Data Engineer
2022,SE,FT,Data Engineer,145000,USD,145000,US,f2f,US,M,47.789090611414736,47,Male,Data Engineer
2022,SE,FT,Data Engineer,115000,USD,115000,US,f2f,US,M,40.56494697220492,36,Male,Data Engineer
2022,SE,FT,Applied Machine Learning Scientist,150000,USD,150000,US,remote,US,M,45.399995974298676,43,Male,Other
2022,MI,FT,Data Analyst,150000,USD,150000,US,f2f,US,M,53.366872161964814,34,Male,Data Analyst
2022,MI,FT,Data Analyst,100000,USD,100000,US,f2f,US,M,43.07140343194127,32,Male,Data Analyst
2022,MI,FT,Data Scientist,150000,USD,150000,US,remote,US,M,39.64473551695956,30,Male,Data Scientist
2022,MI,FT,Data Scientist,127500,USD,127500,US,remote,US,M,36.303178530362885,34,Male,Data Scientist
2022,SE,FT,Data Scientist,126500,USD,126500,US,remote,US,M,46.002116391013224,44,Male,Data Scientist
2022,SE,FT,Data Scientist,51000,USD,51000,US,remote,US,M,43.81146432278832,40,Female,Data Scientist
2022,MI,FT,Data Engineer,260000,USD,260000,US,f2f,US,M,40.858174436335354,30,Male,Data Engineer
2022,MI,FT,Data Engineer,175000,USD,175000,US,f2f,US,M,49.72936166778629,26,Male,Data Engineer
2022,EN,FT,Applied Data Scientist,40000,USD,40000,AU,remote,PK,M,50.38543389686836,24,Female,Other
2022,EN,FT,AI Programmer,40000,USD,40000,PK,remote,AU,M,35.36637727977674,24,Female,Other
2022,SE,FT,Data Engineer,250000,USD,250000,US,remote,US,M,37.328398729649955,39,Male,Data Engineer
2022,SE,FT,Data Engineer,63000,USD,63000,US,remote,US,M,38.24301922614032,41,Female,Data Engineer
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,remote,US,M,48.1565926462004,44,Male,Machine Learning Engineer
2022,SE,FT,Machine Learning Engineer,160000,USD,160000,US,remote,US,M,50.76063753444811,40,Male,Machine Learning Engineer
2022,SE,FT,Data Scientist,272550,USD,272550,US,remote,US,M,41.21914114158265,33,Male,Data Scientist
2022,SE,FT,Data Scientist,198200,USD,198200,US,remote,US,M,38.98056707498739,40,Male,Data Scientist
2022,MI,FT,Data Scientist,90000,EUR,94560,FR,remote,FR,M,42.563079117842996,36,Male,Data Scientist
2022,MI,FT,Data Scientist,50000,EUR,52533,FR,remote,FR,M,39.7264020078579,30,Male,Data Scientist
2022,SE,FT,Data Scientist,220000,USD,220000,US,f2f,US,M,43.65538143833983,37,Male,Data Scientist
2022,SE,FT,Data Scientist,146000,USD,146000,US,f2f,US,M,31.33242627177763,38,Male,Data Scientist
2022,MI,FT,Data Analyst,150000,USD,150000,US,f2f,US,M,47.13036158593675,29,Male,Data Analyst
2022,MI,FT,Data Analyst,100000,USD,100000,US,f2f,US,M,35.054091846787145,37,Male,Data Analyst
2022,SE,FT,Machine Learning Software Engineer,248400,USD,248400,CA,remote,CA,M,43.629659041648026,37,Male,Other
2022,SE,FT,Machine Learning Software Engineer,183600,USD,183600,CA,remote,CA,M,53.55740004198886,36,Male,Other
2022,MI,FT,Data Engineer,150000,USD,150000,US,remote,US,M,38.837938864053406,30,Male,Data Engineer
2022,MI,FT,Data Engineer,150000,USD,150000,US,remote,US,M,52.01923795454836,32,Male,Data Engineer
2022,EN,FT,Machine Learning Developer,40000,USD,40000,PK,remote,AU,M,42.21838592223917,21,Female,Other
2022,SE,FT,Lead Data Scientist,4460000,INR,56723,IN,f2f,IN,L,36.955927361407575,45,Male,Other
2022,MI,FT,Data Engineer,120000,USD,120000,US,f2f,US,M,42.576429574788555,36,Male,Data Engineer
2022,MI,FT,Data Engineer,95000,USD,95000,US,f2f,US,M,34.932204933047664,38,Male,Data Engineer
2022,EN,FT,Data Engineer,160000,USD,160000,US,f2f,US,M,54.80727287177215,22,Male,Data Engineer
2022,EN,FT,Data Engineer,135000,USD,135000,US,f2f,US,M,44.81596263288023,22,Male,Data Engineer
2022,EN,FT,Data Science Consultant,23000,EUR,24165,IT,hybrid,IT,M,43.540062766127875,21,Female,Other
2022,SE,FT,Data Engineer,216000,USD,216000,US,remote,US,M,43.60842340048836,36,Male,Data Engineer
2022,SE,FT,Data Engineer,144000,USD,144000,US,remote,US,M,33.54930821113236,39,Male,Data Engineer
2022,EN,FT,Data Engineer,85000,USD,85000,US,f2f,US,M,38.271622350786146,21,Male,Data Engineer
2022,EN,FT,Data Engineer,65000,USD,65000,US,f2f,US,M,45.95577014506576,16,Female,Data Engineer
2022,SE,FT,Data Analyst,149000,USD,149000,US,remote,US,M,48.372184688946085,44,Male,Data Analyst
2022,SE,FT,Data Analyst,119000,USD,119000,US,remote,US,M,44.62152468673478,39,Male,Data Analyst
2022,SE,FT,Data Scientist,140000,USD,140000,US,f2f,US,M,38.70559717251038,37,Male,Data Scientist
2022,SE,FT,Data Scientist,120000,USD,120000,US,f2f,US,M,45.67984260668728,44,Male,Data Scientist
2022,MI,FT,Data Scientist,150000,USD,150000,US,f2f,US,M,41.9838437019898,28,Male,Data Scientist
2022,MI,FT,Data Scientist,110000,USD,110000,US,f2f,US,M,48.62286713676556,39,Male,Data Scientist
2022,SE,FT,Machine Learning Engineer,246000,USD,246000,US,remote,US,M,49.28784692270487,46,Male,Machine Learning Engineer
2022,SE,FT,Machine Learning Engineer,201000,USD,201000,US,remote,US,M,41.12205577115062,36,Male,Machine Learning Engineer
2022,SE,FT,Data Scientist,190000,USD,190000,US,f2f,US,M,47.477060491237744,40,Male,Data Scientist
2022,SE,FT,Data Scientist,155000,USD,155000,US,f2f,US,M,35.943599491473655,42,Male,Data Scientist
2022,SE,FT,ML Engineer,235000,USD,235000,US,remote,US,M,59.275661392493575,33,Male,Other
2022,SE,FT,ML Engineer,185000,USD,185000,US,remote,US,M,33.702137717486565,43,Male,Other
2022,SE,FT,Cloud Database Engineer,190000,USD,190000,US,remote,US,M,35.72297821821921,33,Male,Other
2022,SE,FT,Cloud Database Engineer,160000,USD,160000,US,remote,US,M,43.11058216948627,46,Male,Other
2022,EN,FT,Product Data Analyst,100000,USD,100000,US,remote,US,M,42.59071842097524,20,Male,Other
2022,MI,FT,Data Engineer,130000,USD,130000,US,f2f,US,M,44.59220963188668,31,Male,Data Engineer
2022,MI,FT,Data Engineer,115000,USD,115000,US,f2f,US,M,49.16103038951854,34,Male,Data Engineer
2022,MI,FT,Data Scientist,75000,GBP,92350,GB,f2f,GB,M,39.43644964622418,27,Male,Data Scientist
2022,MI,FT,Data Scientist,55000,GBP,67723,GB,f2f,GB,M,40.16858703383487,30,Male,Data Scientist
2022,MI,FT,Data Engineer,105000,USD,105000,US,f2f,US,M,37.92094292062755,26,Male,Data Engineer
2022,MI,FT,Data Engineer,70000,USD,70000,US,f2f,US,M,46.54125103305562,30,Male,Data Engineer
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,f2f,US,M,34.218744083551684,37,Male,Machine Learning Engineer
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,f2f,US,M,39.59460741407524,47,Male,Machine Learning Engineer
2022,SE,FT,Machine Learning Engineer,192000,USD,192000,US,remote,US,M,48.745362245381045,42,Male,Machine Learning Engineer
2022,SE,FT,Machine Learning Engineer,164000,USD,164000,US,remote,US,M,43.58562511757359,37,Male,Machine Learning Engineer
2022,SE,FT,Data Engineer,185900,USD,185900,US,f2f,US,M,38.6508253869227,51,Male,Data Engineer
2022,SE,FT,Data Engineer,129300,USD,129300,US,f2f,US,M,38.46647679082834,35,Male,Data Engineer
2022,SE,FT,Data Engineer,130000,USD,130000,US,f2f,US,M,46.41639598991754,43,Male,Data Engineer
2022,SE,FT,Data Engineer,75000,USD,75000,US,f2f,US,M,37.36617972246286,35,Male,Data Engineer
2022,SE,FT,Data Science Manager,175000,USD,175000,US,f2f,US,M,33.77088404238907,47,Male,Other
2022,SE,FT,Data Science Manager,120000,USD,120000,US,f2f,US,M,43.71830708862565,55,Male,Other
2022,SE,FT,Data Engineer,167500,USD,167500,US,f2f,US,M,41.54777728334041,37,Male,Data Engineer
2022,SE,FT,Data Engineer,106500,USD,106500,US,f2f,US,M,43.20569226342331,45,Male,Data Engineer
2022,MI,FT,Data Analyst,75000,USD,75000,US,remote,US,M,43.89457166613154,28,Male,Data Analyst
2022,MI,FT,Data Analyst,60000,USD,60000,US,remote,US,M,42.61206988281923,22,Female,Data Analyst
2022,SE,FT,Applied Scientist,184000,USD,184000,US,remote,US,M,52.318796685574775,43,Male,Other
2022,SE,FT,Applied Scientist,142000,USD,142000,US,remote,US,M,43.95193380228681,42,Male,Other
2022,MI,FT,Data Scientist,145000,USD,145000,US,f2f,US,M,44.78976405454376,28,Male,Data Scientist
2022,MI,FT,Data Scientist,100000,USD,100000,US,f2f,US,M,42.968762092584846,14,Male,Data Scientist
2022,EN,FT,Machine Learning Software Engineer,10000,USD,10000,MA,hybrid,MA,S,36.56022491954763,20,Female,Other
2022,MI,FT,Data Scientist,2500000,INR,31795,IN,remote,US,M,36.94294025052805,29,Female,Data Scientist
2022,MI,FT,NLP Engineer,198000,PLN,44365,PL,remote,PL,S,36.310870282279254,29,Female,Other
2022,SE,FT,Data Engineer,175000,USD,175000,US,f2f,US,M,47.38815351045153,33,Male,Data Engineer
2022,SE,FT,Data Engineer,120000,USD,120000,US,f2f,US,M,44.35641958799224,40,Male,Data Engineer
2022,SE,FT,Data Engineer,175000,USD,175000,US,f2f,US,M,35.37484610679073,27,Male,Data Engineer
2022,SE,FT,Data Engineer,120000,USD,120000,US,f2f,US,M,49.77182760022755,38,Male,Data Engineer
2022,EX,FT,Data Engineer,200000,USD,200000,US,f2f,US,M,44.8582520917452,50,Male,Data Engineer
2022,EX,FT,Data Engineer,145000,USD,145000,US,f2f,US,M,46.00216160456922,51,Male,Data Engineer
2022,MI,FT,Data Engineer,75000,GBP,92350,GB,remote,GB,M,39.56843646164335,32,Male,Data Engineer
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,remote,GB,M,39.399142497282384,28,Male,Data Engineer
2022,SE,FT,Data Engineer,145000,USD,145000,US,f2f,US,M,34.682837844181094,47,Male,Data Engineer
